TargetID	cd1.AVG_Signal	cd2.AVG_Signal	cd3.AVG_Signal	gat1.AVG_Signal	gat2.AVG_Signal	gat3.AVG_Signal
MJ-1000-71_759	0.9	1.4	0.0	0.0	1.3	2.1
MJ-1000-76_241	0.0	0.0	0.0	0.7	1.4	1.3
MJ-1000-77_495	2.9	3.7	1.1	5.9	3.3	0.4
MJ-125-6_53	0.0	1.2	0.0	3.1	0.0	5.7
MJ-2000-95_706	0.0	0.0	0.0	0.9	1.7	2.0
MJ-250-14_46	3.3	0.3	1.6	2.9	2.9	0.0
MJ-250-27_148	0.0	0.0	2.7	1.0	0.0	0.9
MJ-3000-104_809	0.0	1.5	3.3	4.3	3.9	1.5
MJ-3000-106_2479	1.5	0.0	0.0	3.3	0.7	0.5
MJ-3000-107_2517	0.0	0.5	0.0	0.0	1.0	0.0
MJ-3000-112_1692	0.0	0.1	0.0	0.6	0.0	0.9
MJ-3000-114_1506	0.0	0.0	0.0	1.8	0.9	2.3
MJ-4000-125_896	0.4	2.2	0.0	0.0	2.7	0.7
MJ-4000-128_808	1.5	2.0	0.0	0.0	0.1	0.0
MJ-5000-147_398	0.0	0.0	1.2	0.2	0.0	0.2
MJ-5000-150_4562	3.3	2.3	1.4	0.0	2.5	1.8
MJ-5000-151_3293	1.4	0.4	0.5	1.5	0.0	0.0
MJ-5000-153_4699	0.3	0.4	0.3	2.3	0.3	0.0
MJ-5000-155_2934	0.0	4.7	5.2	0.0	0.3	2.1
MJ-5000-158_4832	1.6	0.0	0.0	3.4	0.4	0.7
MJ-500-31_190	0.2	0.1	0.0	1.4	0.0	0.0
MJ-500-33_192	0.3	0.0	0.0	2.6	0.0	2.5
MJ-500-43_317	0.0	0.0	0.2	2.2	0.6	1.4
MJ-500-51_69	0.0	0.0	0.0	0.0	0.0	0.0
MJ-6000-172_3824	3.1	4.0	6.0	1.2	3.5	4.6
MJ-7000-176_2342	0.0	0.4	0.0	2.1	0.0	0.0
MJ-7000-182_643	1.3	0.8	0.3	2.4	0.8	1.6
MJ-8000-187_7756	1.0	2.2	3.1	2.2	2.0	1.1
MJ-8000-190_4699	4.4	0.8	4.4	5.0	3.5	4.2
MJ-8000-191_7593	1.5	0.7	0.1	0.0	2.3	0.2
MKI67	26.2	139.7	61.6	220.5	260.6	64.5
MKI67IP	407.0	180.2	121.1	180.4	175.4	189.8
MKIAA0250	1.4	2.5	0.0	0.0	0.0	1.4
MKIAA0282	1.1	1.7	4.3	2.9	6.9	0.4
MKIAA0515	0.2	0.0	0.5	0.4	0.0	0.0
MKIAA0728	0.0	0.0	0.0	0.3	2.2	0.0
MKIAA0756	0.0	5.6	0.0	3.8	0.0	0.7
MKIAA0864	2.7	2.7	0.4	2.4	0.6	0.0
MKIAA0881	10.1	6.3	9.7	3.0	4.7	7.9
MKIAA1065	0.0	0.0	3.4	2.6	0.0	1.1
MKIAA1090	2.1	0.0	0.0	1.2	0.5	0.0
MKIAA1108	0.0	0.0	0.0	0.0	0.0	0.6
MKIAA1294	2.0	1.8	1.1	0.0	0.4	1.2
MKIAA1429	4.4	2.2	4.6	5.3	8.2	9.7
MKIAA1457	0.0	0.7	3.0	0.6	1.9	1.5
MKIAA1686	2.9	2.2	4.5	2.9	0.6	2.7
MKKS	8.4	14.7	22.7	27.8	27.6	30.7
MKL1	1.7	4.2	2.9	0.0	5.1	0.0
MKL2	0.4	2.4	1.7	0.4	0.0	0.9
MKLN1	77.5	119.1	151.3	156.3	148.7	134.9
MKNK1	107.2	143.9	195.1	183.9	200.2	169.1
MKNK2	1091.6	1097.2	1338.0	615.0	595.8	1050.2
MKRN1	22.5	32.8	27.1	49.5	44.8	25.8
MKRN1-PS1	0.0	0.2	0.6	0.0	1.5	2.2
MKRN2	114.6	75.0	80.9	59.8	88.7	66.9
MKRN3	0.0	0.0	0.0	0.0	6.3	0.0
MKS1	41.3	43.0	66.1	23.1	24.4	52.3
MKX	0.0	0.0	0.0	0.5	1.0	1.1
MLANA	0.0	0.7	0.0	0.7	0.0	1.9
MLC1	1.1	0.0	0.0	4.0	0.0	0.0
MLF1	92.9	46.6	3.8	13.6	4.7	0.0
MLF2	377.6	450.5	435.5	512.2	512.7	499.0
MLH1	0.0	4.1	0.0	0.0	0.6	1.2
MLH3	1.7	4.5	7.3	4.2	7.5	12.1
MLKL	3.0	6.9	2.7	14.7	86.4	9.9
MLL1	493.0	496.2	1205.0	473.8	269.6	553.0
MLL2	3.2	3.9	1.3	2.0	0.1	2.0
MLL3	185.6	148.3	277.4	114.3	114.0	123.0
MLL5	836.1	209.3	497.0	331.6	314.6	239.9
MLLT1	5.4	3.5	5.1	4.8	6.6	7.4
MLLT10	0.0	0.6	0.3	0.2	0.3	0.2
MLLT11	14.8	9.3	29.2	20.5	38.9	36.6
MLLT2H	0.0	0.0	0.0	0.0	0.0	0.0
MLLT3	38.3	39.2	33.0	69.2	9.3	17.9
MLLT4	38.2	36.3	39.9	39.1	54.7	36.4
MLLT6	2.9	3.9	2.0	1.8	1.2	0.7
MLP	11.5	11.3	6.7	4.9	7.2	12.7
MLPH	0.0	3.3	0.0	2.3	0.0	1.3
MLR2	0.0	0.0	1.8	0.0	0.0	2.7
MLSN1	0.0	0.5	2.2	3.2	1.0	3.2
MLX	4.2	7.8	11.2	10.4	21.4	10.6
MLXIP	1.1	0.4	1.5	0.0	0.0	0.0
MLXIPL	1.1	0.0	2.9	0.0	0.0	1.0
MLYCD	52.3	44.0	76.8	44.3	63.6	74.0
MLZE	0.0	0.0	1.7	4.7	0.4	1.2
MMAA	0.0	0.0	0.0	0.0	0.0	0.0
MMAB	3.6	3.4	5.7	1.1	4.9	8.2
MMD	171.0	208.7	133.1	101.8	74.3	101.6
MMD2	0.0	1.7	0.9	3.8	0.0	0.0
MME	0.0	0.0	0.0	0.0	0.0	0.0
MMEL1	0.0	0.0	0.0	0.0	0.0	0.0
MMP10	5.4	6.1	2.2	5.2	2.0	0.0
MMP11	0.7	1.5	3.5	0.0	4.8	0.6
MMP12	6.2	24.9	18.9	0.4	1.2	31.3
MMP13	3.2	3.5	0.4	0.9	96.7	2.6
MMP14	5.3	0.8	6.1	13.4	32.6	4.4
MMP15	4.3	2.1	0.0	0.0	3.8	0.0
MMP16	0.0	0.0	2.5	0.0	0.0	0.0
MMP17	4.4	3.9	1.4	10.4	3.8	1.6
MMP19	5.0	2.7	5.7	5.2	2.3	0.0
MMP1A	6.4	8.0	11.3	19.3	9.7	7.3
MMP1B	0.0	0.0	0.0	0.0	0.0	1.7
MMP2	0.0	5.5	2.3	6.2	41.8	1.6
MMP20	0.0	0.0	0.0	0.0	1.1	0.0
MMP21	0.0	0.0	1.3	0.0	0.0	0.3
MMP23	1.7	1.7	5.7	7.6	9.0	6.1
MMP24	35.1	36.7	30.9	17.5	24.5	31.3
MMP25	20.8	32.5	9.0	52.6	180.7	27.2
MMP27	0.0	0.0	0.0	0.0	0.0	0.0
MMP28	0.0	0.0	0.9	0.0	1.6	4.5
MMP3	0.0	0.1	0.3	0.0	0.0	0.0
MMP7	1.8	0.0	1.7	0.0	0.0	0.0
MMP8	0.0	0.0	0.0	2.3	17.2	1.0
MMP9	166.8	252.0	56.0	661.9	2527.0	459.6
MMRN1	3.6	4.0	0.4	16.5	25.3	0.0
MMRN2	0.0	0.0	2.8	0.0	3.2	2.3
MMS19	11.8	11.3	16.6	7.6	11.2	10.4
MMS19L	7.5	3.7	7.7	0.0	3.1	2.1
MN1	0.0	0.4	0.0	1.6	0.0	0.9
MNAT1	65.5	78.4	45.3	59.2	63.3	82.9
MND1	9.3	7.6	5.1	59.0	103.9	40.6
MNDA	0.0	0.0	0.1	1.3	0.0	0.0
MNS1	109.6	142.9	81.3	717.6	119.8	49.7
MNT	22.3	8.7	9.0	7.4	2.8	7.2
MNX1	0.3	0.0	0.0	0.2	0.0	0.1
MOAP1	0.6	0.0	0.0	0.2	1.4	0.4
MOBK1B	97.5	105.0	98.6	73.8	121.7	135.7
MOBKL1A	6.8	4.3	4.6	8.9	8.0	6.1
MOBKL2A	111.8	145.6	238.5	142.3	265.7	244.9
MOBKL2B	12.6	22.1	12.0	2.3	23.3	17.6
MOBKL2C	8.0	8.6	9.1	8.0	10.2	9.8
MOBKL3	51.0	23.4	13.3	19.5	9.7	13.1
MOBP	0.0	0.0	1.0	1.1	0.0	0.0
MOCOS	15.8	27.4	16.0	36.7	215.0	30.6
MOCS1	129.7	220.6	173.4	304.5	747.3	278.8
MOCS2	41.8	54.4	49.5	72.2	125.8	90.8
MOCS3	21.7	18.4	9.7	14.0	14.1	16.2
MOD1	0.7	1.2	1.3	1.6	0.2	3.6
MOG	1.9	2.1	4.9	0.0	0.4	0.0
MOGAT1	0.0	0.0	0.0	0.5	0.0	1.1
MOGAT2	1.4	4.9	2.6	4.0	41.6	4.6
MON1A	8.8	8.4	17.3	19.4	16.6	15.8
MON1B	35.1	32.7	34.7	30.3	43.7	34.7
MOR	0.0	0.0	0.0	0.0	0.0	0.0
MOR, GPCR	0.0	0.0	0.0	0.0	0.0	0.7
MOR253-5	7.9	1.5	0.0	0.0	4.6	0.6
MORC1	1.5	0.0	4.5	0.8	0.8	0.0
MORC2A	222.6	148.0	228.8	159.8	95.5	147.7
MORC2B	2.4	0.0	0.0	0.0	0.3	0.0
MORC3	128.8	129.2	201.2	119.9	214.9	215.2
MORC4	0.0	0.4	0.0	0.0	0.0	1.2
MORF4L1	925.4	880.2	418.3	378.9	403.1	460.8
MORF4L2	1293.5	1263.7	1448.7	1600.0	1173.3	1057.9
MORF-PENDING	2.8	0.2	0.0	0.0	2.2	1.3
MORN2	3.2	5.0	1.1	5.9	8.3	1.9
MORN3	2.7	3.2	0.4	1.6	0.5	2.3
MORN4	0.0	0.0	1.3	0.0	0.0	0.0
MORN5	0.0	0.0	0.0	0.0	0.0	0.0
MOS	1.4	2.0	0.0	0.0	2.7	0.0
MOSC2	0.0	0.0	1.1	0.0	0.0	0.0
MOSPD1	45.2	53.7	53.2	87.9	108.6	65.3
MOSPD2	0.0	0.0	0.4	0.0	0.0	0.9
MOSPD3	15.3	25.0	16.8	39.5	48.5	22.3
MOSPD4	2.2	1.6	2.1	0.0	0.0	1.6
MOV10	0.0	1.0	3.4	1.8	6.1	3.3
MOV10L1	0.0	2.0	0.1	0.0	0.0	0.0
MOXD1	0.0	0.0	0.0	0.0	0.0	0.0
MOXD2	2.1	0.3	3.0	2.4	0.5	0.0
MPA2L	0.0	0.0	0.0	2.8	0.0	0.0
MPDU1	17.7	14.8	11.1	11.1	27.4	22.8
MPDZ	1.7	0.2	0.0	1.8	1.7	0.4
MPEG1	228.4	150.6	134.2	172.1	621.3	492.5
MPG	4.1	4.5	7.3	7.9	11.3	13.3
MPHOSPH10	0.0	0.0	0.0	0.0	0.0	0.3
MPHOSPH6	193.9	146.1	90.0	146.7	101.6	114.2
MPHOSPH8	0.0	0.0	3.7	0.0	3.2	0.7
MPHOSPH9	34.8	29.8	49.3	27.4	24.1	28.1
MPI	22.6	38.5	68.7	92.3	89.0	62.9
MPL	6.3	6.5	3.5	59.5	26.5	4.9
MPND	280.3	268.9	280.3	120.1	263.6	243.9
MPO	898.1	2154.3	642.9	1482.9	6143.7	989.5
MPP1	45.0	93.9	56.9	130.0	120.5	76.0
MPP2	0.0	1.9	0.0	4.5	0.0	0.0
MPP3	0.0	0.0	0.0	0.0	0.0	0.0
MPP4	0.0	0.0	0.2	0.7	0.0	3.2
MPP5	7.5	10.7	6.0	5.3	6.0	6.1
MPP6	34.6	59.4	33.3	70.4	71.0	56.2
MPP7	2.0	3.8	5.6	6.3	14.7	3.1
MPPE1	58.9	59.5	39.6	30.3	58.5	35.2
MPPED1	1.3	2.8	2.8	4.9	0.2	0.0
MPRIP	41.7	53.6	43.7	26.8	35.5	38.0
MPST	29.8	26.6	22.8	42.9	43.1	27.8
MPV17	29.7	41.5	36.0	43.1	35.4	35.3
MPV17L	7.5	6.8	16.4	7.4	6.4	8.3
MPZ	0.0	0.0	0.0	0.0	0.0	0.0
MPZL1	1.2	0.0	1.7	0.0	2.0	1.8
MPZL3	5.8	10.1	8.7	9.5	2.1	1.7
MR1	0.2	2.6	3.8	5.0	4.7	1.2
MRAP	0.0	0.0	0.0	8.2	3.4	4.9
MRAS	3.2	3.4	6.2	21.4	12.9	6.4
MRC1	13.5	18.1	33.1	258.0	43.2	104.5
MRC2	2.0	4.2	3.1	1.5	0.8	2.4
MRCL	3.0	0.0	0.9	0.0	1.0	0.0
MRE11A	25.0	38.4	38.3	50.9	46.0	41.3
MREG	373.0	254.1	64.9	62.2	16.0	55.9
MRFAP1	0.0	1.7	0.0	0.0	0.0	0.0
MRG1	0.9	0.0	0.7	0.2	0.0	0.0
MRGPRA1	0.0	0.0	2.2	0.0	0.0	0.0
MRGPRA2	103.1	162.9	38.7	312.2	895.3	169.2
MRGPRA3	0.0	0.2	0.0	0.0	0.0	0.0
MRGPRA4	0.0	1.8	0.0	0.0	1.7	0.0
MRGPRA5	0.0	0.0	0.0	0.7	0.0	0.6
MRGPRA6	0.0	0.1	0.0	0.0	0.5	1.2
MRGPRA7	35.3	50.5	5.8	123.9	299.4	59.8
MRGPRA8	0.0	0.0	0.0	0.0	0.0	0.1
MRGPRB1	0.0	0.0	0.0	0.0	0.0	5.0
MRGPRB2	0.5	0.0	0.6	1.0	0.0	0.0
MRGPRB3	0.0	2.5	2.0	0.0	0.3	0.6
MRGPRB4	0.0	0.0	1.7	2.1	0.0	1.8
MRGPRB5	0.0	0.0	0.0	0.0	0.0	0.0
MRGPRB8	0.0	0.0	0.0	0.0	0.7	0.0
MRGPRD	0.0	0.0	0.0	0.0	0.0	0.0
MRGPRE	3.4	2.6	5.7	8.6	4.0	10.1
MRGPRF	0.0	2.9	1.4	0.9	0.7	0.0
MRGPRG	14.8	11.4	18.0	15.4	14.2	13.2
MRGPRH	0.0	0.0	0.0	0.0	0.6	0.2
MRGPRX1	2.2	1.3	1.8	4.9	3.5	1.4
MRGPRX2	4.8	1.9	5.5	0.0	3.9	3.6
MRO	0.9	0.0	0.3	0.0	0.0	0.0
MRP63	4.0	6.7	12.7	4.1	11.8	14.3
MRPL1	42.7	40.2	51.5	56.2	54.4	57.8
MRPL10	340.4	405.4	392.5	400.8	361.1	474.3
MRPL11	139.7	134.4	97.5	97.5	121.2	186.2
MRPL12	335.2	293.1	351.4	504.4	531.9	568.6
MRPL13	168.4	194.4	183.9	240.8	241.6	216.0
MRPL14	158.9	222.7	245.0	285.3	362.5	285.6
MRPL15	43.5	59.2	46.9	75.6	70.8	95.5
MRPL16	60.9	70.5	61.7	75.0	66.4	92.4
MRPL17	406.1	441.3	344.9	610.7	558.2	464.6
MRPL18	28.7	31.5	22.5	69.0	66.9	50.6
MRPL19	0.0	0.0	0.0	0.0	0.0	0.0
MRPL2	299.4	267.9	300.1	322.4	281.2	244.8
MRPL20	45.5	52.5	55.1	108.5	125.0	75.6
MRPL21	0.0	0.0	0.0	0.0	0.0	0.0
MRPL22	98.6	153.4	139.4	229.7	191.5	200.3
MRPL23	1064.8	1038.4	1168.4	1097.2	1266.5	1296.5
MRPL24	218.6	209.0	288.5	228.4	327.7	335.8
MRPL27	234.6	252.4	133.8	205.2	267.8	185.0
MRPL28	490.9	509.9	657.4	661.0	748.2	601.3
MRPL3	117.1	91.0	110.5	93.9	69.8	91.2
MRPL30	471.1	407.0	268.2	445.2	355.6	396.5
MRPL32	0.0	0.7	2.3	0.0	0.0	0.0
MRPL33	1058.1	1014.4	907.7	1085.7	3569.5	1375.2
MRPL34	77.9	129.3	130.8	240.3	236.6	202.6
MRPL35	5.8	5.5	7.9	8.9	17.0	9.4
MRPL36	386.7	397.0	366.6	457.2	593.4	588.6
MRPL37	172.3	169.6	208.1	171.4	195.8	178.7
MRPL38	220.8	237.4	288.1	224.6	130.3	153.9
MRPL39	0.4	3.4	3.9	7.0	9.2	10.8
MRPL4	107.2	86.5	76.6	126.4	124.6	134.0
MRPL40	237.2	212.4	174.8	284.4	326.8	252.9
MRPL43	198.2	181.8	182.0	243.0	351.5	300.8
MRPL44	85.4	58.1	39.0	61.8	83.0	69.1
MRPL45	0.2	0.0	0.0	0.0	3.2	2.9
MRPL46	429.6	346.6	223.7	341.7	317.8	289.5
MRPL47	57.5	54.1	46.0	89.5	68.9	63.1
MRPL48	88.6	94.9	66.7	134.8	157.1	113.5
MRPL49	15.0	22.0	27.9	64.3	85.7	54.4
MRPL50	244.3	177.1	153.1	227.2	290.6	190.7
MRPL51	3.0	0.4	3.9	4.0	8.4	5.6
MRPL52	351.0	316.7	337.0	441.3	295.7	443.5
MRPL53	189.5	211.2	182.7	280.4	309.3	268.3
MRPL54	801.8	736.0	387.0	580.7	597.5	625.4
MRPL55	33.4	34.1	36.2	85.8	56.8	53.2
MRPL9	98.5	64.8	55.0	70.0	85.1	88.9
MRPPLF4	0.0	0.0	0.0	2.1	0.0	0.0
MRPS10	38.0	30.0	36.7	56.3	38.6	51.2
MRPS11	93.7	128.5	93.8	118.1	123.2	152.9
MRPS12	433.0	488.3	531.0	521.6	430.4	591.5
MRPS14	3.9	0.0	0.9	0.2	0.3	0.0
MRPS15	21.1	33.0	25.4	31.3	30.8	30.3
MRPS16	274.8	292.8	261.4	330.6	372.1	429.7
MRPS17	425.5	527.9	588.9	397.9	873.1	489.8
MRPS18A	156.3	188.8	158.6	177.1	244.8	204.3
MRPS18B	161.3	111.8	111.5	131.6	84.4	119.2
MRPS18C	516.1	375.7	340.9	416.6	675.5	478.1
MRPS2	19.6	17.9	12.9	25.7	21.5	24.9
MRPS21	215.3	302.0	278.3	363.4	359.2	381.9
MRPS22	47.9	45.4	40.8	60.6	73.5	49.0
MRPS23	206.2	172.9	142.0	161.2	218.4	249.7
MRPS24	1043.4	1138.3	1194.5	1366.7	936.6	1726.2
MRPS25	4.0	7.4	10.8	12.2	20.1	14.4
MRPS26	224.9	168.0	175.6	174.3	186.8	231.5
MRPS27	3.0	7.8	7.4	12.2	1.7	22.9
MRPS28	101.1	175.9	118.0	284.3	165.6	172.1
MRPS30	614.3	414.5	421.1	448.7	429.9	508.8
MRPS31	88.7	75.3	90.3	118.4	105.4	97.5
MRPS33	567.2	567.3	470.1	553.8	734.3	758.1
MRPS34	543.2	421.6	531.6	700.9	511.4	485.3
MRPS35	105.1	162.7	222.6	142.9	225.7	250.0
MRPS5	14.0	22.1	23.1	28.4	17.3	21.7
MRPS6	54.2	53.3	105.6	110.5	89.3	102.6
MRPS7	282.2	290.8	336.9	335.6	264.7	335.0
MRPS9	224.2	211.5	282.6	255.0	257.8	267.9
MRRF	7.7	7.8	6.5	11.5	5.0	13.1
MRS2	4.5	7.1	5.4	6.8	6.8	5.4
MRTO4	162.8	140.6	129.9	177.7	134.0	136.0
MRVI1	1.2	1.1	3.8	28.0	3.3	5.3
MS4A1	100.5	180.1	165.1	37.5	9.8	174.1
MS4A10	0.0	0.0	0.4	3.3	0.0	0.0
MS4A12	0.0	0.7	0.0	1.6	1.0	1.3
MS4A13	0.9	2.3	0.8	0.0	0.5	0.2
MS4A2	1.3	0.0	0.0	0.0	18.7	0.5
MS4A3	67.3	113.1	15.3	167.4	341.5	59.7
MS4A4B	1.4	0.0	0.0	0.0	0.0	0.0
MS4A4C	0.0	0.3	0.0	0.0	0.0	0.0
MS4A4D	0.0	2.2	0.0	0.0	0.0	0.0
MS4A5	0.0	0.0	5.6	6.8	0.8	0.0
MS4A6B	5.9	9.5	11.8	9.4	3.2	10.5
MS4A6C	2.4	7.0	3.9	0.0	15.0	9.8
MS4A6D	35.8	52.9	86.7	113.5	86.3	88.2
MS4A7	5.7	7.5	11.2	29.9	9.3	16.6
MS4A8A	5.3	0.0	1.9	0.0	76.7	10.1
MSC	0.0	0.0	0.0	0.4	2.6	0.0
MSCP	190.0	640.7	620.1	860.8	360.4	234.4
MSCP-PENDING	1.5	0.0	0.3	0.0	1.5	1.0
MSH2	10.2	8.9	7.1	10.3	6.4	11.6
MSH3	5.7	6.8	7.5	3.0	5.2	2.7
MSH4	0.0	0.0	0.0	0.0	0.0	1.7
MSH5	3.5	6.7	15.9	2.0	4.5	5.8
MSH6	298.5	320.0	375.3	445.6	444.6	352.4
MSI1	0.0	0.0	0.0	0.0	2.3	1.3
MSI1H	0.0	0.0	1.2	1.7	0.0	0.0
MSI2	125.8	90.7	66.9	86.6	26.2	68.1
MSI2H	48.5	32.0	118.9	26.9	17.1	33.2
MSL2	40.4	28.3	15.0	27.0	20.1	23.3
MSL2L1	24.5	18.8	11.5	12.4	19.9	15.7
MSL31	6.0	5.1	4.4	2.5	3.9	3.1
MSL3L2	22.8	26.0	7.5	3.9	9.9	7.3
MSLN	0.0	0.0	1.5	0.0	2.3	0.0
MSLNL	1.0	0.0	2.0	0.0	3.4	1.2
MSMB	1.5	1.4	0.0	0.0	2.4	0.0
MSN	329.1	258.0	326.4	112.1	159.0	253.7
MSR1	0.0	0.0	0.0	0.0	0.0	0.0
MSR2	0.8	0.0	0.0	0.0	0.4	1.5
MSRA	0.8	0.0	2.8	0.0	0.9	2.5
MSRB2	11.5	18.3	23.5	25.9	73.3	30.3
MSRB3	0.0	3.0	3.9	0.0	3.3	0.0
MST1	3.3	1.3	3.0	7.7	5.7	8.4
MST1R	0.5	5.2	2.7	6.2	4.2	0.0
MSTN	0.0	1.7	0.0	0.0	0.0	0.0
MSTO1	15.8	18.1	14.1	17.5	24.2	18.6
MSX1	0.3	1.9	2.2	0.8	1.5	1.9
MSX2	1.6	0.0	3.2	1.9	0.0	0.0
MSX3	5.1	8.4	9.1	9.4	6.7	7.7
MT1	1262.2	1315.8	810.9	6056.2	2335.4	729.4
MT2	12.6	9.5	7.3	33.3	4.2	2.8
MT3	0.0	0.0	0.0	0.0	8.9	0.5
MT4	2.9	0.0	0.6	3.5	3.6	0.0
MTA1	15.2	6.6	3.9	7.1	13.2	12.9
MTA2	221.0	259.1	380.1	227.4	317.2	333.0
MTA3	166.9	139.7	182.4	152.5	85.1	179.6
MTAG2	0.0	1.0	1.4	0.0	1.6	0.0
MTAP	26.5	29.4	36.8	32.8	29.3	43.9
MTAP1A	2.4	2.0	4.2	2.9	1.7	3.5
MTAP1B	1.9	2.3	2.1	1.1	0.4	1.6
MTAP1S	96.7	103.2	137.4	65.2	115.5	105.3
MTAP2	0.8	0.1	1.5	0.0	0.6	0.3
MTAP4	2.0	0.7	0.7	1.8	2.1	0.4
MTAP6	0.8	0.7	0.0	0.0	0.6	0.7
MTAP7	35.1	41.1	68.9	29.7	42.9	77.6
MTAP7D1	136.7	121.8	163.6	114.6	222.4	124.6
MTAP7D2	0.0	3.1	2.8	0.0	1.0	0.0
MTAP7D3	2.7	0.0	2.2	0.2	14.8	1.2
MTAP9	6.4	4.8	1.0	0.5	1.5	0.2
MT-ATP6	3399.5	2950.1	4019.9	3925.1	2061.7	3377.1
MTBP	26.7	34.3	37.3	46.1	40.4	36.5
MTCH1	472.7	518.0	667.6	556.9	1145.7	742.0
MTCH2	92.5	83.4	43.8	87.9	88.2	77.3
MT-CO2	2930.6	2547.2	3324.4	2980.2	1678.1	3710.0
MTCP1	2.2	3.2	3.3	0.7	2.9	1.3
MT-CYTB	13362.0	12077.6	13968.9	12809.3	12207.0	13675.2
MTDH	684.2	569.6	579.9	1013.1	458.4	635.2
MTDNA_ATP6	12330.1	11118.3	13091.1	12901.8	11118.3	14094.2
MTDNA_ATP8	6364.5	5297.1	7249.9	8368.4	4515.6	6788.2
MTDNA_COXII	4626.5	4153.4	5743.0	5026.8	2836.5	5959.2
MTDNA_COXIII	16905.4	15822.7	16905.4	16715.4	15553.2	17259.1
MTDNA_CYTB	14210.0	13091.1	15894.5	14383.7	13556.7	15894.5
MTDNA_ND1	15199.0	12624.5	14499.8	13060.9	10002.9	12564.9
MTDNA_ND2	3410.6	1509.5	2547.2	2488.6	728.4	2174.8
MTDNA_ND3	25.9	13.8	16.3	24.4	9.9	21.0
MTDNA_ND4	15715.8	13556.7	15081.1	14094.2	11549.3	14720.1
MTDNA_ND4L	376.4	205.6	221.9	573.3	93.2	424.0
MTDNA_ND5	1843.1	1013.9	1371.8	1572.6	500.9	1357.4
MTDNA_ND6	25.5	15.6	19.4	28.9	11.6	12.8
MTERF	78.8	91.7	159.1	127.7	114.5	151.0
MTERFD1	98.4	75.9	83.1	69.6	72.7	114.2
MTERFD2	48.0	49.3	52.8	63.8	86.3	64.7
MTERFD3	2.1	1.7	5.6	4.2	3.3	9.6
MTF1	81.2	62.4	38.3	69.5	51.4	45.5
MTF2	176.9	179.6	265.5	179.6	168.3	220.5
MTFMT	3.8	2.6	8.3	10.9	4.5	6.4
MTFR1	1.0	0.0	0.0	0.0	0.0	0.0
MTG1	6.0	17.9	11.3	14.9	20.6	15.9
MTHFD1	52.1	72.9	85.6	93.5	42.2	43.8
MTHFD2	88.7	134.8	150.2	298.6	231.2	177.9
MTHFD2L	0.0	0.0	1.7	0.0	0.0	0.0
MTHFR	1.2	0.0	0.0	2.3	0.0	1.4
MTHFS	17.8	24.5	22.6	19.9	37.7	30.0
MTHFSD	2.0	1.4	5.3	3.5	5.6	3.7
MTIF2	7.3	5.8	24.4	20.4	22.5	8.3
MTIF3	33.1	30.9	23.0	22.0	35.0	42.0
MTL5	3.0	2.3	6.9	0.6	9.0	4.1
MTM1	0.0	0.0	0.0	0.0	0.0	1.5
MTMR1	39.1	40.1	37.2	29.4	38.7	52.6
MTMR10	0.0	0.6	2.8	0.0	0.0	6.2
MTMR11	0.1	0.2	3.4	0.2	2.0	0.3
MTMR12	402.9	281.2	176.8	133.4	158.9	169.3
MTMR13	0.2	0.3	0.0	0.3	0.0	1.3
MTMR14	112.7	122.9	141.6	71.0	127.8	137.1
MTMR2	20.1	12.8	11.5	9.5	11.8	14.5
MTMR3	70.1	64.9	47.5	44.2	33.8	28.1
MTMR4	10.9	13.5	18.7	18.5	14.9	10.3
MTMR6	0.0	0.0	0.0	0.0	0.0	0.5
MTMR7	0.0	3.4	1.4	1.2	2.5	8.0
MTMR9	11.1	12.5	19.1	24.0	75.8	33.9
MT-ND1	5873.5	4297.6	6191.2	4759.6	3820.5	5707.6
MT-ND4	11753.1	9638.5	11972.0	10758.4	8391.7	12077.6
MT-ND4L	81.3	55.2	40.1	99.3	20.8	106.8
MT-ND5	168.9	123.7	168.9	322.1	133.4	113.8
MT-ND6	1.3	1.3	3.5	3.1	0.0	0.5
MTNR1A	2.1	0.0	2.3	6.8	0.9	0.9
MTNR1B	0.0	0.0	0.0	0.0	0.0	0.5
MTO1	33.9	48.6	55.8	29.1	60.1	55.7
MTPN	328.2	361.5	231.5	211.1	400.2	352.1
MTR	11.8	6.3	16.3	26.2	13.5	23.4
MTRF1	5.6	6.6	8.0	12.8	16.7	8.8
MTRF1L	58.4	48.6	54.6	82.5	66.8	77.0
MTRR	10.1	3.2	6.1	1.6	0.1	3.4
MTSS1	105.5	75.8	49.9	15.4	3.4	31.5
MTSSK	8.9	8.7	11.8	4.6	4.9	2.9
MTTP	12.5	3.3	4.1	4.9	4.8	3.6
MTUS1	2.3	5.2	1.9	13.9	88.7	11.1
MTVR2	48.1	50.2	48.2	57.6	137.1	71.5
MTX1	389.3	402.4	344.3	272.6	233.0	269.7
MTX2	10.9	7.4	16.5	0.2	7.4	2.0
MUC1	11.8	15.0	4.0	2.4	2.2	0.4
MUC10	0.0	0.1	0.8	0.0	0.0	0.0
MUC13	16.3	23.4	20.8	57.7	176.7	16.6
MUC15	0.0	0.7	0.0	0.3	0.0	0.0
MUC16	0.0	1.1	0.0	0.0	0.0	0.0
MUC2	1.7	0.0	0.0	0.0	1.3	0.0
MUC20	0.0	0.0	0.0	1.5	3.8	1.9
